norad_id,name,object_type,satellite_constellation,altitude_km,altitude_category,orbital_band,congestion_risk,inclination,eccentricity,launch_year_estimate,days_in_orbit_estimate,orbit_lifetime_category,mean_motion,epoch,data_source,snapshot_date,country,last_seen
59610,STARLINK-31729,PAYLOAD,Starlink Gen 1,483.0988567610557,Very Low LEO,LEO-Equatorial,HIGH,43.0015,0.0001588,2023,1,<1yr,15.27563382,2025-11-10 18:38:01.597632,celestrak,2025-11-11,US,2025-11-11
59611,STARLINK-31448,PAYLOAD,Starlink Gen 1,483.1156824251211,Very Low LEO,LEO-Equatorial,HIGH,43.0018,0.000134,2023,0,<1yr,15.27557763,2025-11-11 02:06:36.821088,celestrak,2025-11-11,US,2025-11-11
59612,STARLINK-31748,PAYLOAD,Starlink Gen 1,482.95021208476464,Very Low LEO,LEO-Equatorial,HIGH,43.0025,6.205e-05,2023,0,<1yr,15.27613024,2025-11-11 01:38:49.335648,celestrak,2025-11-11,US,2025-11-11
59613,STARLINK-31746,PAYLOAD,Starlink Gen 1,483.0194161063155,Very Low LEO,LEO-Equatorial,HIGH,43.0006,0.00016402,2023,0,<1yr,15.27589912,2025-11-11 04:31:09.228864,celestrak,2025-11-11,US,2025-11-11
59614,STARLINK-31762,PAYLOAD,Starlink Gen 1,483.0920983768883,Very Low LEO,LEO-Equatorial,HIGH,42.9981,0.00017777,2023,0,<1yr,15.27565639,2025-11-11 03:51:10.259424,celestrak,2025-11-11,US,2025-11-11
59615,STARLINK-31761,PAYLOAD,Starlink Gen 1,483.0506890395018,Very Low LEO,LEO-Equatorial,HIGH,42.9989,0.00011777,2023,0,<1yr,15.27579468,2025-11-11 02:59:33.182304,celestrak,2025-11-11,US,2025-11-11
59616,STARLINK-31768,PAYLOAD,Starlink Gen 1,483.06270244407733,Very Low LEO,LEO-Equatorial,HIGH,43.0034,0.00012074,2023,0,<1yr,15.27575456,2025-11-11 03:47:27.829536,celestrak,2025-11-11,US,2025-11-11
59617,STARLINK-31769,PAYLOAD,Starlink Gen 1,483.02973158347777,Very Low LEO,LEO-Equatorial,HIGH,43.0005,4.291e-05,2023,0,<1yr,15.27586467,2025-11-11 04:13:22.082592,celestrak,2025-11-11,US,2025-11-11
59618,STARLINK-31784,PAYLOAD,Starlink Gen 1,483.049970392839,Very Low LEO,LEO-Equatorial,HIGH,43.0025,0.00015457,2023,0,<1yr,15.27579708,2025-11-11 02:36:39.830976,celestrak,2025-11-11,US,2025-11-11
59619,STARLINK-31777,PAYLOAD,Starlink Gen 1,483.06385827291433,Very Low LEO,LEO-Equatorial,HIGH,43.0003,0.00020604,2023,0,<1yr,15.2757507,2025-11-11 04:16:22.263744,celestrak,2025-11-11,US,2025-11-11
59620,STARLINK-31771,PAYLOAD,Starlink Gen 1,384.72063723342853,Very Low LEO,LEO-Equatorial,MEDIUM,42.9894,0.00230203,2023,0,<1yr,15.61016142,2025-11-11 08:00:03.000384,celestrak,2025-11-11,US,2025-11-11
59621,STARLINK-31758,PAYLOAD,Starlink Gen 1,483.06775994742475,Very Low LEO,LEO-Equatorial,HIGH,43.0038,0.00012481,2023,0,<1yr,15.27573767,2025-11-11 02:56:20.912064,celestrak,2025-11-11,US,2025-11-11
59622,STARLINK-31774,PAYLOAD,Starlink Gen 1,483.0425833149284,Very Low LEO,LEO-Equatorial,HIGH,43.0009,0.00010655,2023,0,<1yr,15.27582175,2025-11-11 03:50:00.669408,celestrak,2025-11-11,US,2025-11-11
59623,STARLINK-31763,PAYLOAD,Starlink Gen 1,483.06618789831646,Very Low LEO,LEO-Equatorial,HIGH,43.0027,0.00011562,2023,0,<1yr,15.27574292,2025-11-11 02:44:45.729024,celestrak,2025-11-11,US,2025-11-11
59625,LEGION 1,PAYLOAD,Other,513.56630211846,Low LEO,LEO-Polar,HIGH,97.5234,0.00039763,2023,0,<1yr,15.17444807,2025-11-11 06:14:31.775136,celestrak,2025-11-11,US,2025-11-11
59626,LEGION 2,PAYLOAD,Other,513.9605273639008,Low LEO,LEO-Polar,HIGH,97.5238,0.00033236,2023,0,<1yr,15.17314613,2025-11-11 05:26:22.115904,celestrak,2025-11-11,US,2025-11-11
59631,STARLINK-31749,PAYLOAD,Starlink Gen 1,483.0511022614173,Very Low LEO,LEO-Equatorial,HIGH,42.9977,5.526e-05,2023,0,<1yr,15.2757933,2025-11-11 01:32:47.640192,celestrak,2025-11-11,US,2025-11-11
59632,STARLINK-31781,PAYLOAD,Starlink Gen 1,483.04957214289425,Very Low LEO,LEO-Equatorial,HIGH,42.9994,0.00012001,2023,0,<1yr,15.27579841,2025-11-11 00:40:11.827488,celestrak,2025-11-11,US,2025-11-11
59633,STARLINK-31541,PAYLOAD,Starlink Gen 1,482.9504636019328,Very Low LEO,LEO-Equatorial,HIGH,43.0077,0.00018467,2023,0,<1yr,15.2761294,2025-11-11 01:48:57.166560,celestrak,2025-11-11,US,2025-11-11
59634,STARLINK-31797,PAYLOAD,Starlink Gen 1,483.00359712043246,Very Low LEO,LEO-Equatorial,HIGH,43.0028,0.00015483,2023,0,<1yr,15.27595195,2025-11-11 02:00:31.373280,celestrak,2025-11-11,US,2025-11-11
59635,STARLINK-31798,PAYLOAD,Starlink Gen 1,483.0269977536791,Very Low LEO,LEO-Equatorial,HIGH,43.0023,0.00012901,2023,1,<1yr,15.2758738,2025-11-10 18:56:01.563072,celestrak,2025-11-11,US,2025-11-11
59636,STARLINK-31802,PAYLOAD,Starlink Gen 1,483.0406819016589,Very Low LEO,LEO-Equatorial,HIGH,43.0045,0.00013855,2023,0,<1yr,15.2758281,2025-11-11 02:35:41.997408,celestrak,2025-11-11,US,2025-11-11
59637,STARLINK-31791,PAYLOAD,Starlink Gen 1,482.97854983068737,Very Low LEO,LEO-Equatorial,HIGH,42.999,0.00011105,2023,0,<1yr,15.2760356,2025-11-11 01:43:52.471776,celestrak,2025-11-11,US,2025-11-11
59638,STARLINK-31727,PAYLOAD,Starlink Gen 1,482.9579971506473,Very Low LEO,LEO-Equatorial,HIGH,43.0013,0.00015295,2023,1,<1yr,15.27610424,2025-11-10 17:27:24.037920,celestrak,2025-11-11,US,2025-11-11
59639,STARLINK-31807,PAYLOAD,Starlink Gen 1,482.9713485900493,Very Low LEO,LEO-Equatorial,HIGH,43.0035,0.00013419,2023,1,<1yr,15.27605965,2025-11-10 15:42:07.307136,celestrak,2025-11-11,US,2025-11-11
59640,STARLINK-31806,PAYLOAD,Starlink Gen 1,483.0592319661173,Very Low LEO,LEO-Equatorial,HIGH,43.0045,9.084e-05,2023,0,<1yr,15.27576615,2025-11-11 02:15:20.542464,celestrak,2025-11-11,US,2025-11-11
59641,STARLINK-31804,PAYLOAD,Starlink Gen 1,483.0990963141885,Very Low LEO,LEO-Equatorial,HIGH,43.0025,0.0001129,2023,1,<1yr,15.27563302,2025-11-10 17:47:33.948096,celestrak,2025-11-11,US,2025-11-11
59642,STARLINK-31660,PAYLOAD,Starlink Gen 1,483.0416520714143,Very Low LEO,LEO-Equatorial,HIGH,43.0025,0.00015579,2023,0,<1yr,15.27582486,2025-11-11 07:08:35.187936,celestrak,2025-11-11,US,2025-11-11
59643,STARLINK-31800,PAYLOAD,Starlink Gen 1,483.036391000649,Very Low LEO,LEO-Equatorial,HIGH,43.0037,0.00022188,2023,1,<1yr,15.27584243,2025-11-10 12:24:35.039808,celestrak,2025-11-11,US,2025-11-11
59644,STARLINK-31789,PAYLOAD,Starlink Gen 1,482.92394962734215,Very Low LEO,LEO-Equatorial,HIGH,43.0012,0.00019787,2023,0,<1yr,15.27621795,2025-11-11 01:54:59.020992,celestrak,2025-11-11,US,2025-11-11
59645,STARLINK-31795,PAYLOAD,Starlink Gen 1,483.06057943331143,Very Low LEO,LEO-Equatorial,HIGH,43.001,0.00010964,2023,0,<1yr,15.27576165,2025-11-11 05:33:59.809536,celestrak,2025-11-11,US,2025-11-11
59646,STARLINK-31796,PAYLOAD,Starlink Gen 1,483.01112183204623,Very Low LEO,LEO-Equatorial,HIGH,43.0038,0.00020937,2023,1,<1yr,15.27592682,2025-11-10 16:39:17.889120,celestrak,2025-11-11,US,2025-11-11
59647,STARLINK-31801,PAYLOAD,Starlink Gen 1,482.97676823301117,Very Low LEO,LEO-Equatorial,HIGH,43.0002,0.00011618,2023,1,<1yr,15.27604155,2025-11-10 15:58:48.726336,celestrak,2025-11-11,US,2025-11-11
59650,STARLINK-31787,PAYLOAD,Starlink Gen 1,483.0520514743148,Very Low LEO,LEO-Equatorial,HIGH,43.0065,0.00015034,2023,0,<1yr,15.27579013,2025-11-11 02:09:47.320992,celestrak,2025-11-11,US,2025-11-11
59651,STARLINK-31277,PAYLOAD,Starlink Gen 1,483.0391637663406,Very Low LEO,LEO-Equatorial,HIGH,43.0031,0.00010555,2023,0,<1yr,15.27583317,2025-11-11 02:20:53.639520,celestrak,2025-11-11,US,2025-11-11
59652,STARLINK-31799,PAYLOAD,Starlink Gen 1,483.0687061717035,Very Low LEO,LEO-Equatorial,HIGH,43.0028,0.00014953,2023,1,<1yr,15.27573451,2025-11-10 09:58:52.363776,celestrak,2025-11-11,US,2025-11-11
59653,STARLINK-31764,PAYLOAD,Starlink Gen 1,483.04733236232823,Very Low LEO,LEO-Equatorial,HIGH,43.0002,0.00010065,2023,0,<1yr,15.27580589,2025-11-11 01:49:26.635872,celestrak,2025-11-11,US,2025-11-11
59654,STARLINK-31589,PAYLOAD,Starlink Gen 1,483.0696104749586,Very Low LEO,LEO-Equatorial,HIGH,43.0021,0.0001,2023,0,<1yr,15.27573149,2025-11-11 03:13:34.510080,celestrak,2025-11-11,US,2025-11-11
59655,STARLINK-31665,PAYLOAD,Starlink Gen 1,483.08673539978827,Very Low LEO,LEO-Equatorial,HIGH,43.0017,4.025e-05,2023,0,<1yr,15.2756743,2025-11-11 03:25:23.884320,celestrak,2025-11-11,US,2025-11-11
59656,STARLINK-31912,PAYLOAD,Starlink Gen 1,483.0365137688341,Very Low LEO,LEO-Equatorial,HIGH,43.0057,0.00019607,2023,0,<1yr,15.27584202,2025-11-11 03:54:16.400448,celestrak,2025-11-11,US,2025-11-11
59657,STARLINK-31904,PAYLOAD,Starlink Gen 1,483.0645260188103,Very Low LEO,LEO-Equatorial,HIGH,43.0031,7.913e-05,2023,0,<1yr,15.27574847,2025-11-11 03:39:28.781280,celestrak,2025-11-11,US,2025-11-11
59658,STARLINK-31858,PAYLOAD,Starlink Gen 1,483.10479469051916,Very Low LEO,LEO-Equatorial,HIGH,43.0039,0.00019977,2023,0,<1yr,15.27561399,2025-11-11 03:02:28.594176,celestrak,2025-11-11,US,2025-11-11
59659,STARLINK-31881,PAYLOAD,Starlink Gen 1,483.05209040103455,Very Low LEO,LEO-Equatorial,HIGH,43.0011,0.00013451,2023,0,<1yr,15.27579,2025-11-11 02:52:04.028448,celestrak,2025-11-11,US,2025-11-11
59660,STARLINK-31885,PAYLOAD,Starlink Gen 1,483.02947107603086,Very Low LEO,LEO-Equatorial,HIGH,43.0019,4.828e-05,2023,0,<1yr,15.27586554,2025-11-11 03:36:28.266624,celestrak,2025-11-11,US,2025-11-11
59661,STARLINK-31880,PAYLOAD,Starlink Gen 1,483.0403794722679,Very Low LEO,LEO-Equatorial,HIGH,43.0027,6.68e-05,2023,0,<1yr,15.27582911,2025-11-11 03:16:07.495968,celestrak,2025-11-11,US,2025-11-11
59662,STARLINK-31886,PAYLOAD,Starlink Gen 1,483.05880975986565,Very Low LEO,LEO-Equatorial,HIGH,43.0046,9.043e-05,2023,0,<1yr,15.27576756,2025-11-11 03:48:44.018784,celestrak,2025-11-11,US,2025-11-11
59663,STARLINK-31909,PAYLOAD,Starlink Gen 1,483.0689487165864,Very Low LEO,LEO-Equatorial,HIGH,42.9993,0.00011087,2023,0,<1yr,15.2757337,2025-11-11 02:47:40.744320,celestrak,2025-11-11,US,2025-11-11
59664,STARLINK-31910,PAYLOAD,Starlink Gen 1,483.04639812284586,Very Low LEO,LEO-Equatorial,HIGH,42.9991,8.841e-05,2023,0,<1yr,15.27580901,2025-11-11 03:08:01.238496,celestrak,2025-11-11,US,2025-11-11
59666,STARLINK-31902,PAYLOAD,Starlink Gen 1,482.95142176278387,Very Low LEO,LEO-Equatorial,HIGH,43.0086,0.00021184,2023,0,<1yr,15.2761262,2025-11-11 03:59:48.449472,celestrak,2025-11-11,US,2025-11-11
59667,STARLINK-31913,PAYLOAD,Starlink Gen 1,483.04973383835386,Very Low LEO,LEO-Equatorial,HIGH,43.0013,0.00014298,2023,0,<1yr,15.27579787,2025-11-11 01:36:25.091712,celestrak,2025-11-11,US,2025-11-11
59668,STARLINK-31866,PAYLOAD,Starlink Gen 1,483.0319473949521,Very Low LEO,LEO-Equatorial,HIGH,43.0035,0.000105,2023,0,<1yr,15.27585727,2025-11-11 02:41:39.265728,celestrak,2025-11-11,US,2025-11-11
59669,STARLINK-31917,PAYLOAD,Starlink Gen 1,483.0539708616525,Very Low LEO,LEO-Equatorial,HIGH,43.0041,4.345e-05,2023,0,<1yr,15.27578372,2025-11-11 03:33:55.861344,celestrak,2025-11-11,US,2025-11-11
59670,STARLINK-31860,PAYLOAD,Starlink Gen 1,483.01542766516286,Very Low LEO,LEO-Equatorial,HIGH,43.0074,0.00023978,2023,0,<1yr,15.27591244,2025-11-11 03:30:53.702496,celestrak,2025-11-11,US,2025-11-11
59671,STARLINK-31854,PAYLOAD,Starlink Gen 1,483.0126070143324,Very Low LEO,LEO-Equatorial,HIGH,43.0009,0.0001087,2023,0,<1yr,15.27592186,2025-11-11 00:53:33.254016,celestrak,2025-11-11,US,2025-11-11
59672,STARLINK-31842,PAYLOAD,Starlink Gen 1,483.0656818484149,Very Low LEO,LEO-Equatorial,HIGH,43.0027,0.00011936,2023,0,<1yr,15.27574461,2025-11-11 02:07:52.123008,celestrak,2025-11-11,US,2025-11-11
59673,STARLINK-31871,PAYLOAD,Starlink Gen 1,483.06829594151804,Very Low LEO,LEO-Equatorial,HIGH,43.0024,0.00013331,2023,0,<1yr,15.27573588,2025-11-11 03:22:49.139328,celestrak,2025-11-11,US,2025-11-11
59674,STARLINK-31875,PAYLOAD,Starlink Gen 1,483.06527760743575,Very Low LEO,LEO-Equatorial,HIGH,42.999,6.803e-05,2023,0,<1yr,15.27574596,2025-11-11 03:19:48.940896,celestrak,2025-11-11,US,2025-11-11
59675,STARLINK-31877,PAYLOAD,Starlink Gen 1,483.026464761987,Very Low LEO,LEO-Equatorial,HIGH,43.0031,0.00010567,2023,0,<1yr,15.27587558,2025-11-11 03:45:01.430784,celestrak,2025-11-11,US,2025-11-11
59676,STARLINK-31884,PAYLOAD,Starlink Gen 1,483.06572376970416,Very Low LEO,LEO-Equatorial,HIGH,43.0042,7.302e-05,2023,0,<1yr,15.27574447,2025-11-11 01:54:13.675680,celestrak,2025-11-11,US,2025-11-11
59678,2024-085B,UNKNOWN,Other,397.6451061361595,Very Low LEO,LEO-Polar,MEDIUM,97.355,0.00054028,2023,0,<1yr,15.56551931,2025-11-11 07:04:47.629344,celestrak,2025-11-11,PRC,2025-11-11
59679,2024-085C,UNKNOWN,Other,479.012483692979,Very Low LEO,LEO-Polar,HIGH,97.3531,0.00312732,2023,0,<1yr,15.28929064,2025-11-11 06:44:58.123392,celestrak,2025-11-11,PRC,2025-11-11
59680,2024-085D,UNKNOWN,Other,476.5928906875779,Very Low LEO,LEO-Polar,HIGH,97.3488,0.00168999,2023,0,<1yr,15.29738661,2025-11-11 07:25:37.431264,celestrak,2025-11-11,PRC,2025-11-11
59681,CZ-6C R/B,ROCKET BODY,Other,333.78534786460386,Very Low LEO,LEO-Polar,MEDIUM,97.3245,0.00205299,2023,0,<1yr,15.78819119,2025-11-11 06:43:28.479072,celestrak,2025-11-11,PRC,2025-11-11
59682,STARLINK-32108,PAYLOAD,Starlink Gen 1,483.0896160148859,Very Low LEO,LEO-Equatorial,HIGH,43.0033,0.00018148,2023,0,<1yr,15.27566468,2025-11-11 05:35:31.849728,celestrak,2025-11-11,US,2025-11-11
59683,STARLINK-32080,PAYLOAD,Starlink Gen 1,483.02159298317383,Very Low LEO,LEO-Equatorial,HIGH,43.0001,0.00014503,2023,1,<1yr,15.27589185,2025-11-10 14:25:24.434400,celestrak,2025-11-11,US,2025-11-11
59684,STARLINK-32091,PAYLOAD,Starlink Gen 1,483.0544170220837,Very Low LEO,LEO-Equatorial,HIGH,43.0017,0.00014528,2023,0,<1yr,15.27578223,2025-11-11 04:12:30.406752,celestrak,2025-11-11,US,2025-11-11
59685,STARLINK-32085,PAYLOAD,Starlink Gen 1,483.03174976845,Very Low LEO,LEO-Equatorial,HIGH,43.0014,0.00013271,2023,0,<1yr,15.27585793,2025-11-11 05:17:43.021248,celestrak,2025-11-11,US,2025-11-11
59686,STARLINK-32100,PAYLOAD,Starlink Gen 1,483.05172808313364,Very Low LEO,LEO-Equatorial,HIGH,43.0032,0.00013984,2023,0,<1yr,15.27579121,2025-11-11 04:14:32.047584,celestrak,2025-11-11,US,2025-11-11
59687,STARLINK-32089,PAYLOAD,Starlink Gen 1,483.5302929058862,Very Low LEO,LEO-Equatorial,HIGH,43.006,0.00016551,2023,0,<1yr,15.27419313,2025-11-11 04:55:36.490080,celestrak,2025-11-11,US,2025-11-11
59688,STARLINK-32103,PAYLOAD,Starlink Gen 1,482.93706136209585,Very Low LEO,LEO-Equatorial,HIGH,42.9982,8.282e-05,2023,0,<1yr,15.27617416,2025-11-11 03:21:34.988256,celestrak,2025-11-11,US,2025-11-11
59689,STARLINK-32105,PAYLOAD,Starlink Gen 1,483.061214240307,Very Low LEO,LEO-Equatorial,HIGH,43.0022,5.17e-05,2023,0,<1yr,15.27575953,2025-11-11 04:46:16.353696,celestrak,2025-11-11,US,2025-11-11
59690,STARLINK-32106,PAYLOAD,Starlink Gen 1,483.0765454727343,Very Low LEO,LEO-Equatorial,HIGH,43.0009,0.00014448,2023,0,<1yr,15.27570833,2025-11-11 03:55:51.426624,celestrak,2025-11-11,US,2025-11-11
59691,STARLINK-32090,PAYLOAD,Starlink Gen 1,483.067289829788,Very Low LEO,LEO-Equatorial,HIGH,42.999,0.00012433,2023,0,<1yr,15.27573924,2025-11-11 04:27:16.849152,celestrak,2025-11-11,US,2025-11-11
59693,STARLINK-32088,PAYLOAD,Starlink Gen 1,483.11988960586586,Very Low LEO,LEO-Equatorial,HIGH,43.0051,0.0003171,2023,0,<1yr,15.27556358,2025-11-11 04:06:57.526560,celestrak,2025-11-11,US,2025-11-11
59694,STARLINK-32107,PAYLOAD,Starlink Gen 1,483.0747488395036,Very Low LEO,LEO-Equatorial,HIGH,43.0011,0.00028084,2023,0,<1yr,15.27571433,2025-11-11 05:43:37.703712,celestrak,2025-11-11,US,2025-11-11
59695,STARLINK-32104,PAYLOAD,Starlink Gen 1,483.02822842590194,Very Low LEO,LEO-Equatorial,HIGH,43.0018,0.00013675,2023,0,<1yr,15.27586969,2025-11-11 04:08:17.560608,celestrak,2025-11-11,US,2025-11-11
59696,STARLINK-32094,PAYLOAD,Starlink Gen 1,483.0093821336559,Very Low LEO,LEO-Equatorial,HIGH,42.9956,8.144e-05,2023,0,<1yr,15.27593263,2025-11-11 04:15:00.575136,celestrak,2025-11-11,US,2025-11-11
59697,STARLINK-32099,PAYLOAD,Starlink Gen 1,483.04062201464785,Very Low LEO,LEO-Equatorial,HIGH,43.0042,0.00016629,2023,0,<1yr,15.2758283,2025-11-11 04:51:49.169088,celestrak,2025-11-11,US,2025-11-11
59698,STARLINK-32096,PAYLOAD,Starlink Gen 1,483.0380229196435,Very Low LEO,LEO-Equatorial,HIGH,43.0041,0.00015554,2023,0,<1yr,15.27583698,2025-11-11 03:38:00.921984,celestrak,2025-11-11,US,2025-11-11
